1093280	2313	2355	1981	2366.19	2945.37	1869.28	2442	1760
1093440	2313	2344	1984	2366.19	2945.37	1869.29	2442	1760
1093600	2309	2336	1984	2366.19	2945.37	1869.30	2442	1760
1093760	2303	2340	1986	2366.19	2945.37	1869.31	2441	1760
1093920	2309	2343	1984	2366.19	2945.37	1869.32	2441	1760
1094080	2311	2337	1985	2366.19	2945.37	1869.33	2442	1760
1094240	2312	2342	1984	2366.19	2945.37	1869.35	2442	1760
1094400	2320	2332	1989	2366.19	2945.37	1869.37	2442	1760
1094560	2315	2341	1987	2366.19	2945.37	1869.39	2441	1760
1094721	2308	2332	1980	2366.19	2945.37	1869.41	2441	1760
1094881	2316	2332	1984	2366.19	2945.37	1869.43	2442	1760
1095041	2307	2335	1979	2366.19	2945.37	1869.45	2441	1761
1095201	2307	2333	1985	2366.19	2945.37	1869.47	2441	1760
1095361	2309	2330	1979	2366.19	2945.37	1869.50	2441	1761
1095521	2314	2323	1982	2366.19	2945.37	1869.53	2442	1760
1095681	2307	2329	1981	2366.19	2945.37	1869.55	2442	1760
1095840	2312	2329	1980	2366.19	2945.37	1869.58	2442	1760
1096000	2312	2325	1984	2366.19	2945.37	1869.61	2442	1760
1096160	2314	2323	1984	2366.19	2945.37	1869.65	2442	1760
1096320	2315	2323	1976	2366.19	2945.37	1869.68	2441	1761
1096480	2316	2321	1988	2366.19	2945.37	1869.71	2442	1760
1096640	2317	2323	1979	2366.19	2945.37	1869.75	2442	1760
1096800	2313	2316	1986	2366.19	2945.37	1869.79	2442	1760
1096960	2321	2316	1980	2366.19	2945.37	1869.82	2442	1760
1097120	2315	2312	1984	2366.19	2945.37	1869.86	2442	1760
1097280	2318	2313	1982	2366.19	2945.37	1869.90	2442	1760
1097440	2323	2309	1982	2366.19	2945.37	1869.94	2442	1760
1097600	2323	2316	1988	2366.19	2945.37	1869.99	2442	1760
1097760	2323	2312	1981	2366.19	2945.37	1870.03	2441	1760
1097920	2322	2309	1983	2366.19	2945.37	1870.07	2442	1760
1098080	2323	2308	1982	2366.19	2945.37	1870.12	2442	1760
1098240	2331	2307	1982	2366.19	2945.37	1870.17	2441	1761
1098400	2324	2302	1983	2366.19	2945.37	1870.21	2441	1760
1098560	2325	2303	1981	2366.19	2945.37	1870.26	2441	1760
1098720	2326	2297	1985	2366.19	2945.37	1870.31	2441	1761
1098880	2322	2295	1984	2366.19	2945.37	1870.36	2441	1761
1099040	2324	2301	1981	2366.19	2945.37	1870.41	2441	1760
1099200	2329	2297	1981	2366.19	2945.37	1870.46	2441	1761
1099360	2330	2294	1981	2366.19	2945.37	1870.52	2442	1760
1099520	2341	2296	1989	2366.19	2945.37	1870.57	2441	1760
1099680	2336	2295	1982	2366.19	2945.37	1870.62	2442	1760
1099840	2334	2298	1981	2366.19	2945.37	1870.68	2442	1760
1100000	2330	2300	1979	2366.19	2945.37	1870.73	2442	1760
1100160	2338	2292	1976	2366.19	2945.37	1870.79	2441	1759
1100320	2340	2292	1993	2366.19	2945.37	1870.85	2442	1760
1100480	2343	2295	1982	2366.19	2945.37	1870.90	2442	1759
1100640	2345	2290	1982	2366.19	2945.37	1870.96	2443	1760
1100800	2338	2297	1985	2366.19	2945.37	1871.02	2442	1760
1100960	2341	2289	1980	2366.19	2945.37	1871.08	2442	1760
1101120	2341	2289	1980	2366.19	2945.37	1871.14	2442	1760
1101280	2349	2288	1976	2366.19	2945.37	1871.20	2442	1761
1101440	2345	2292	1983	2366.19	2945.37	1871.26	2442	1760
1101600	2357	2291	1981	2366.19	2945.37	1871.32	2442	1760
1101761	2356	2283	1981	2366.19	2945.37	1871.38	2441	1761
1101921	2356	2287	1982	2366.19	2945.37	1871.44	2442	1760
1102081	2355	2287	1987	2366.19	2945.37	1871.51	2442	1761
1102241	2349	2284	1985	2366.19	2945.37	1871.57	2441	1761
1102401	2360	2278	1981	2366.19	2945.37	1871.63	2441	1760
1102561	2362	2288	1979	2366.19	2945.37	1871.69	2441	1761
1102721	2362	2283	1989	2366.19	2945.37	1871.76	2441	1761
1102880	2367	2278	1980	2366.19	2945.37	1871.82	2442	1760
1103040	2364	2282	1987	2366.19	2945.37	1871.88	2442	1760
1103200	2367	2287	1983	2366.19	2945.37	1871.94	2442	1760
1103360	2368	2280	1981	2366.19	2945.37	1872.01	2442	1760
1103520	2372	2286	1981	2366.19	2945.37	1872.07	2442	1760
1103680	2364	2286	1986	2366.19	2945.37	1872.13	2441	1760
1103840	2370	2287	1981	2366.19	2945.37	1872.20	2441	1760
1104000	2372	2280	1984	2366.19	2945.37	1872.26	2442	1760
1104160	2379	2281	1984	2366.19	2945.37	1872.32	2442	1760
1104320	2375	2293	1988	2366.19	2945.37	1872.38	2441	1759
1104480	2375	2283	1987	2366.19	2945.37	1872.45	2441	1760
1104640	2378	2291	1984	2366.19	2945.37	1872.51	2442	1760
1104800	2380	2288	1984	2366.19	2945.37	1872.57	2442	1760
1104960	2386	2284	1978	2366.19	2945.37	1872.63	2442	1760
1105120	2383	2285	1988	2366.19	2945.37	1872.69	2442	1760
1105281	2382	2286	1978	2366.19	2945.37	1872.75	2441	1760
1105441	2385	2286	1984	2366.19	2945.37	1872.81	2441	1760
1105601	2379	2282	1985	2366.19	2945.37	1872.87	2442	1760
1105761	2398	2288	1979	2366.19	2945.37	1872.93	2441	1760
1105921	2389	2284	1985	2366.19	2945.37	1872.99	2441	1761
1106080	2393	2282	1977	2366.19	2945.37	1873.05	2441	1760
1106240	2391	2283	1985	2366.19	2945.37	1873.11	2441	1760
