0	-0.002252	0.572971	-9.352434	3.079901E-01	-3.653701E-01	6.193725E-02	
160	0.045822	0.518812	-9.369943	3.373365E-01	-3.361280E-01	9.509299E-02	
320	0.121025	0.604491	-9.328856	3.665073E-01	-3.084928E-01	1.246419E-01	
480	0.056803	0.533813	-9.272524	3.928043E-01	-2.779250E-01	1.561685E-01	
640	0.182657	0.638068	-9.199328	4.234996E-01	-2.465312E-01	1.870870E-01	
800	0.209848	0.643718	-9.237761	4.526915E-01	-2.159377E-01	2.168830E-01	
960	0.179760	0.771939	-9.243130	4.800651E-01	-1.848636E-01	2.486806E-01	
1120	0.181085	0.730543	-9.174914	5.102048E-01	-1.536650E-01	2.787335E-01	
1280	0.277538	0.696099	-9.188474	5.375966E-01	-1.236928E-01	3.088856E-01	
1440	0.297784	0.757891	-9.238127	5.612559E-01	-9.269831E-02	3.389173E-01	
1600	0.279252	0.777294	-9.181990	5.882438E-01	-6.120166E-02	3.668380E-01	
1760	0.314554	0.768366	-9.143459	6.151018E-01	-3.015499E-02	3.982470E-01	
1920	0.408983	0.815738	-9.029714	6.403871E-01	3.131902E-03	4.266913E-01	
2080	0.374566	0.821832	-9.096075	6.626919E-01	3.391221E-02	4.530703E-01	
2240	0.410131	0.761865	-9.097025	6.873767E-01	6.400582E-02	4.819363E-01	
2400	0.477706	0.823370	-9.104322	7.103529E-01	9.494821E-02	5.080227E-01	
2560	0.468559	0.856136	-9.031786	7.327860E-01	1.287244E-01	5.368283E-01	
2720	0.512705	0.854373	-9.005377	7.530722E-01	1.575108E-01	5.616786E-01	
2880	0.473635	0.896015	-8.940773	7.753087E-01	1.877127E-01	5.878028E-01	
3040	0.536826	0.882480	-8.887093	7.969167E-01	2.200364E-01	6.125388E-01	
3200	0.588271	0.955481	-8.975939	8.148216E-01	2.514723E-01	6.377799E-01	
3360	0.604870	0.881086	-8.959438	8.335208E-01	2.817680E-01	6.611059E-01	
3520	0.703699	0.975660	-8.860484	8.507623E-01	3.109802E-01	6.835040E-01	
3680	0.607295	0.944702	-8.912537	8.666080E-01	3.403018E-01	7.067708E-01	
3840	0.732414	0.953077	-8.910160	8.823175E-01	3.720744E-01	7.308589E-01	
4000	0.688643	1.029875	-8.871829	8.963738E-01	3.998668E-01	7.506930E-01	
4160	0.731744	0.963471	-8.897193	9.098637E-01	4.295424E-01	7.692650E-01	
4320	0.674287	0.951636	-8.766204	9.225603E-01	4.576686E-01	7.906498E-01	
