144160	2389.42	2471.08	1983.01	2388	2931	1852	2442	1757
144321	2387.90	2471.09	1983.01	2387	2931	1851	2441	1757
144480	2386.39	2471.07	1983.01	2387	2931	1852	2441	1757
144640	2384.87	2471.01	1983.01	2387	2931	1851	2441	1757
144800	2383.35	2470.92	1983.01	2386	2931	1851	2441	1757
144960	2381.84	2470.79	1983.01	2387	2932	1852	2442	1757
145121	2380.33	2470.64	1983.01	2387	2931	1852	2441	1757
145281	2378.82	2470.44	1983.01	2387	2930	1852	2441	1756
145440	2377.32	2470.22	1983.01	2387	2931	1853	2442	1756
145600	2375.82	2469.96	1983.01	2388	2932	1853	2441	1756
145760	2374.33	2469.66	1983.01	2388	2932	1854	2442	1757
145920	2372.85	2469.34	1983.01	2387	2932	1853	2441	1756
146080	2371.37	2468.98	1983.01	2388	2933	1855	2441	1756
146240	2369.90	2468.59	1983.01	2387	2933	1855	2441	1757
146400	2368.44	2468.16	1983.01	2387	2933	1855	2441	1756
146560	2366.99	2467.70	1983.01	2387	2932	1854	2441	1757
146720	2365.55	2467.22	1983.01	2387	2933	1856	2441	1757
146880	2364.13	2466.70	1983.01	2387	2932	1856	2442	1757
147040	2362.71	2466.14	1983.01	2387	2931	1855	2442	1757
147200	2361.31	2465.56	1983.01	2387	2932	1856	2442	1756
147360	2359.92	2464.95	1983.01	2387	2932	1856	2441	1757
147520	2358.55	2464.30	1983.01	2388	2931	1857	2442	1757
147680	2357.19	2463.62	1983.01	2387	2932	1857	2442	1757
147841	2355.85	2462.92	1983.01	2387	2931	1857	2441	1757
148001	2354.52	2462.18	1983.01	2386	2931	1857	2441	1757
148161	2353.21	2461.42	1983.01	2387	2931	1858	2441	1757
148322	2351.92	2460.63	1983.01	2387	2931	1858	2441	1757
148480	2350.65	2459.81	1983.01	2387	2931	1857	2440	1757
148640	2349.40	2458.96	1983.01	2387	2932	1858	2442	1757
148801	2348.16	2458.08	1983.01	2388	2931	1858	2442	1757
148960	2346.95	2457.18	1983.01	2386	2931	1858	2442	1757
149120	2345.76	2456.25	1983.01	2388	2932	1859	2442	1757
149280	2344.59	2455.29	1983.01	2388	2932	1859	2442	1756
